title,description,author,published_date,prep_time,cooking_time,total_time,difficulty,servings,ingredients,instructions,tags,url,image_url
Thibbatu Stir Fry (Thibbatu thel dala),"Sri Lankan Thibbatu Stir Fry (Thibbatu thel dala),Sri Lankan Thibbatu Stir Fry or Thibbatu thel dala as we call it in Sri Lanka is an easy to cook dish",written byAmila Gamage Wickramarachchi,"July 1, 2015",10 min,10 min,20 min,,1,1Nos.medium size onion sliced finely; 3Nos.garlic cloves chopped; 2NosGreen chilli; 2TbspnCooking oil; 1/2tspnMustard seeds; 1/4tspnTurmeric Powder; 1/2tspnRed chili flakes; 1inchRampe,"Clean the Thibbatu as mentioned above. Washthoroughly. Add turmeric powder. Keep aside till other steps are done.Wash dry sprats and keep aside to drainwater.Heat a pan over medium heat. Add cooking oil. When the oil is hot,add mustard seeds.When the mustard seeds start splutter, add chopped garlic.Then add curry leaves and dried sprats. Let it cook until the sprats change its colour.At this time add onions and fry.When onions become tender and start emitting aroma, add thibbatu and mix well.Add the piece of rampe too.Add little bit of turmeric powder as necessary. Then add red chili flakes.Mix well.Add salt as per taste and mix well till everything combine well.When the thibbatu is done and change its colour, remove from the heat.Thibbatu stir fry is ready to serve with plain rice.Enjoy!","Blogging Tips, Food & Travel, Health & Fitness, Reviews, Vegetables and Pulses",https://foodcnr.com/thibbatu-stir-fry-thibbatu-thel-dala/,https://foodcnr.com/wp-content/uploads/2019/03/Thibbatu-stir-fry.jpg
Sri Lankan Tomato and Onion Salad (Thakkali Sambola),"Sri Lankan Tomato and Onion salad (Thakkali Sambola),Sri Lankan Onion salad,A simple onion salad from Sri Lanka,Sri Lankan salads.",written byAmila Gamage Wickramarachchi,"March 15, 2013",,,,,5,Asian-Style Fish Curries: Traditional Techniques and Modern Adaptations; 8 Best Sri Lankan Salad Recipes to add to your Meal; The Benefits of Mindful Eating; The Best Destinations in the World for Foodies to Visit; The Top Foods To Put On Your Barbeque For The Best Taste Here In Thailand,"Anyway, in Sri Lanka, we also enjoy ‘Katta Sambal’ which is more hot and spicy with added red chili flakes. But this Tomato and Onion sambol (orthakkali sambola) is not that hot. If you want it to be more hot, then add more green chillies, red chili flakes and black pepper powder.; Onion Tomato Salad; Onion Tomato Salad","Blogging Tips, Food & Travel, Health & Fitness, Reviews, Recipes",https://foodcnr.com/sri-lankan-tomato-and-onion-salad/,https://foodcnr.com/wp-content/uploads/2018/11/lunu-miris.jpg
Passion Fruit Leaves Sambola (Raw Passion Fruit Leaves Salad),"Passion Fruit Leaves Sambola (Raw Passion Fruit Leaves Salad),Healthy Benefits of Passion Fruit leaves,Passion Fruit leaves recipes",written byAmila Gamage Wickramarachchi,"December 28, 2011",,,,,3,Asian-Style Fish Curries: Traditional Techniques and Modern Adaptations; 8 Best Sri Lankan Salad Recipes to add to your Meal; The Benefits of Mindful Eating; The Best Destinations in the World for Foodies to Visit; The Top Foods To Put On Your Barbeque For The Best Taste Here In Thailand,Step 1:; Step 2:; Step 3:,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Recipes",https://foodcnr.com/passion-fruit-leaves-sambola/,https://foodcnr.com/wp-content/uploads/2018/10/passion-fruit-leaves-salad.jpg
Sri Lankan Malay Pickle (Malay Achcharu),"Sri Lankan Malay Pickle (Malay Achcharu),How to make malay achcharu sri lanka,Malay achcharu recipe with photos,easy malay pickle recipe",written byAmila Gamage Wickramarachchi,"April 9, 2011",,,,,6,Asian-Style Fish Curries: Traditional Techniques and Modern Adaptations; 8 Best Sri Lankan Salad Recipes to add to your Meal; The Benefits of Mindful Eating; The Best Destinations in the World for Foodies to Visit; The Top Foods To Put On Your Barbeque For The Best Taste Here In Thailand,Step 2:; Step 3:,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Pickle Recipes",https://foodcnr.com/sri-lankan-malay-pickle-malay-achcharu/,https://foodcnr.com/wp-content/uploads/2011/09/Sri-Lankan-Malay-achcharu-recipe.jpg
Sri Lankan Beetroot Salad – Quick and Easy!,"Sri Lankan Beetroot Salad, Beet salad or beetroot salad is another popular healthy salad from Sri Lanka,Beetroot recipes,Easy salad recipes",written byAmila Gamage Wickramarachchi,"September 4, 2013",,,,,,Asian-Style Fish Curries: Traditional Techniques and Modern Adaptations; 8 Best Sri Lankan Salad Recipes to add to your Meal; The Benefits of Mindful Eating; The Best Destinations in the World for Foodies to Visit; The Top Foods To Put On Your Barbeque For The Best Taste Here In Thailand,"Below is the easy steps on making this Sri Lankan Beetroot salad. If you like vegetables and different salad recipes, this salad will sure be a hit!; Sri Lankan Beetroot Salad; If you want to boil your beetroots fast,you can easily use your instant pot too.You can use steam function or boil with water.From recent I like to use instant pot for most of my cooking and it also has some functions of slow cooker.However before you buy any instant pot,be sure to read anyinstant pot reviewto know all the features it belongs.Soon,I will also share some instant pot recipes in this blog Food Corner.These days I am cooking more with my instant pot! 🙂","Blogging Tips, Food & Travel, Health & Fitness, Reviews, Salad Recipes",https://foodcnr.com/sri-lankan-beetroot-salad/,https://foodcnr.com/wp-content/uploads/2018/07/Sri-Lankan-beetroot-salad.jpg
Chickpea Recipes : Boiled and Tempered Chickpeas (Thambapu Kadala),"Chickpea Recipes : Boiled and Tempered Chickpeas (Thambapu Kadala),Sri Lankan chickpea recipes,Sri Lankan breakfast recipe,thambapu kadala recipe",written byAmila Gamage Wickramarachchi,"June 30, 2014",,,,,2,Sri Lankan Sweets and Treats for April New Year; Red Kidney Beans Curry in Sri Lankan Style; Beetroot Carrot Mung Parippu Stir Fry; 6 Sri Lankan Food Recipes which are Easy to Cook; Sri Lankan Kiri Ala Curry (Taro Roots Curry),"Soak Chickpea in water over night or about 6 hours.; Hint: you can add a pinch of baking soda when soaking chickpeas. This will soften chickpeas.; After about 6 hours soaking in water, drain water. Add more water and boil chickpeas.; Once the chickpeas are cooked enough, drain water and keep the boiled chickpeas aside.; To prepare the tempered chickpeas salad,; Heat 1-2 tbsp. oil in a pan.; Add mustard seeds when oil is heated enough.; When mustard seeds start popping out, add onion & curry leaf, also cinnamon stick.; Then add chilly pieces & mix.; Now it is time to add boiled chick peas.; Mix well & add salt to taste. Finally add the fresh grated coconut. This will reduce the spiciness of the salad. Mix well.; Remove from the heat and serve chickpeas as a Sri Lankan breakfast or as a salad.; Try this recipe and all other chickpea recipes mentioned in this post to add more flavours for your Sri Lankan meal!; More Sri Lankan Recipes:; Sri Lankan Sweets and Treats for April New Year; Red Kidney Beans Curry in Sri Lankan Style; Beetroot Carrot Mung Parippu Stir Fry; 6 Sri Lankan Food Recipes which are Easy to Cook; Sri Lankan Kiri Ala Curry (Taro Roots Curry); Chickpea recipeschickpeaskadala","Blogging Tips, Food & Travel, Health & Fitness, Reviews, Recipes",https://foodcnr.com/chickpea-recipes-tempered-chickpeas/,https://foodcnr.com/wp-content/uploads/2018/07/Sri-Lankan-breakfast-recipes.jpg
Sri Lankan Wambatu Moju (Brinjal Moju),"Sri Lankan wambatu moju or brinjal moju is another delicious recipe from Sri Lankan cuisine,Things to know before cooking Wambatu moju (Brinjal moju)",written byAmila Gamage Wickramarachchi,"August 21, 2011",,,,,4-5,Asian-Style Fish Curries: Traditional Techniques and Modern Adaptations; 8 Best Sri Lankan Salad Recipes to add to your Meal; The Benefits of Mindful Eating; The Best Destinations in the World for Foodies to Visit; The Top Foods To Put On Your Barbeque For The Best Taste Here In Thailand,Step 1:; Step 2:; Step 3:,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Pickle Recipes",https://foodcnr.com/wambatu-moju-brinjal-moju/,https://foodcnr.com/wp-content/uploads/2011/10/Sri-Lankan-wambatu-moju.jpg
Sri Lankan Southern Style Fish Ambul Thiyal,"Fish ambul thiyal, malu ambul thiyal or as some call it ‘sour fish curry’ is a delicious way of preparing fish in Sri Lanka. Usually Southern part of Sri Lanka is popular for its Malu Ambul thiyal curry. This is why it is called as ‘Dakune malu Ambul Thiyal’.",written byAmila Gamage Wickramarachchi,"September 7, 2021",,,,,,Asian-Style Fish Curries: Traditional Techniques and Modern Adaptations; 8 Best Sri Lankan Salad Recipes to add to your Meal; The Benefits of Mindful Eating; The Best Destinations in the World for Foodies to Visit; The Top Foods To Put On Your Barbeque For The Best Taste Here In Thailand,"1. In Sri Lankan cooking, there is no perfect way for cooking any dish. So, there may have small differences in Ingredients if you check the same recipe from different parts of Sri Lanka.; 2. Don’t worry about any other ingredients such as cinnamon. They will add aroma and flavour. But, the main flavour is from goraka, black pepper and salt.; 3. Taste your goraka, pepper and salt paste before adding to fish. In this step, you can adjust salt if needed.; 4. Instead of pepper powder, use fresh black pepper corn. Freshly grounded black pepper will add more flavour to your curry.; 5. Don’t worry about banana leaf though it adds aroma to your dish. If you can’t find banana leaf, use curry leaves to the bottom of the clay pot.You can use pandan leaf too. (Rampe); 6. While the taste of fish ambul thiyal is a mix of sour, hot and salty taste, the appearance should be in between black and grey.; Step 1 (preparation); Step 2 (preparing the paste); Step 3 (Cooking)","Blogging Tips, Food & Travel, Health & Fitness, Reviews, Fish Recipes",https://foodcnr.com/fish-ambul-thiyal-sri-lankan-southern-style/,https://foodcnr.com/wp-content/uploads/2018/05/Sri-LankanFish-Ambul-Thiyal-1.jpg
Sri Lankan Kola Kanda Recipe (Herbal Porridge) + Reasons for Bed Allergies,"Sri Lankan Kola Kanda Recipe (Herbal Porridge), What are the leaves suitable for Sri Lankan Kola Kanda? Making herbal gruel",written byAmila Gamage Wickramarachchi,"April 16, 2011",,,,,,Asian-Style Fish Curries: Traditional Techniques and Modern Adaptations; 8 Best Sri Lankan Salad Recipes to add to your Meal; The Benefits of Mindful Eating; The Best Destinations in the World for Foodies to Visit; The Top Foods To Put On Your Barbeque For The Best Taste Here In Thailand,"Wash all the leaves. Blend it in a blender together with freshly grated coconut using some water. Squeeze the juice. Keep aside.; Meantime, wash therice and cook it by adding water. Add garlic cloves to the rice at the time of cooking. Add 2-3 black peppercorns if you like this to be abit spicy. (Optional); When rice is cooked well, add the juice of the leaves which we kept aside.; Add salt as per taste. Mix well and simmer. Add a little bit of water to achieve the required thickness of the porridge.; When the porridge starts boiling, remove it from the heat.; Serve with a piece of jaggery (palm sugar); Hope you will try Kola Kanda at home. Please let me know the outcome in the comments.; Edible LeaveskandaKola Kandaporridge","Blogging Tips, Food & Travel, Health & Fitness, Reviews, Recipes",https://foodcnr.com/sri-lankan-kola-kanda-recipe/,https://foodcnr.com/wp-content/uploads/2018/01/Sri-Lankan-Kola-Kanda-recipe.jpg
Sri Lankan Kokis with Sesame Seeds,"Sri Lankan Kokis with Sesame Seeds,How to make kokis,Tips to make kokis in delicious way,Sri Lankan traditional sweets recipes",written byAmila Gamage Wickramarachchi,"December 6, 2012",,,,,,Asian-Style Fish Curries: Traditional Techniques and Modern Adaptations; 8 Best Sri Lankan Salad Recipes to add to your Meal; The Benefits of Mindful Eating; The Best Destinations in the World for Foodies to Visit; The Top Foods To Put On Your Barbeque For The Best Taste Here In Thailand,"Sieve rice flour & all-purpose flour together. Add salt & turmeric powder to it.; Add thick coconut milk, & make a thick batter.; If you add eggs, then Add the egg at this time as it will help to remove kokis easily from the mould. (Optional). Then add toasted sesame seeds to the Kokis batter and mix well.; Preparation of the sesame seeds:; Toast sesame seeds slightly just before preparing the batter for kokis. Add the sesame seeds to the kokis batter and mix well.; Heat oil in a deep frying pan.(Thachchi).; Dip the mould for about 1 minute in hot oil.; Then dip the mould into the batter until ¾ of mould is covered from the batter & dip it in heated oil.; In this way you can easily deep fry the kokis using the mould. Use a skewer or chopstick to remove Kokis from the mould if need.; Fry Kokis until golden brown & remove from oil & allow draining oil.; From the 2nd kokis onwards, don’t dip the mould for a long time in hot oil before you dip it in the batter.; For step by step photos, please check thiskokis recipe.; Enjoy the new taste of Kokis with sesame seeds and let me know how it is for you in a comment.; KokisKokis recipeSri Lankan foodSri Lankan New Year RecipesSri lankan traditional sweets","Blogging Tips, Food & Travel, Health & Fitness, Reviews, Recipes",https://foodcnr.com/sri-lankan-kokis-with-sesame-seeds/,https://foodcnr.com/wp-content/uploads/2017/12/Sri-Lankan-Kokis-with-Sesame-seeds.jpg
Sri Lankan Fish Cutlets Recipe from My Mother in Law,"Sri Lankan Fish Cutlets Recipe from My Mother in Law,how to make fish cutlets in Sri Lanka,Sri Lankan short eats recipes,Fish cutlets recipe",written byAmila Gamage Wickramarachchi,"April 30, 2020",,,,,,,"As I am in Sri Lanka these days, I spent few days at husband’s place and food is one of the things we admire there. Below are some of the pictures of making Fish cutlets. However, I’ve shared the Sri Lankan cutlets recipe before. So, there is no change to the recipe. But, as I’ve shared that fish cutlets recipe few years ago in 2011, images are not so clear. And even if you missed reading the recipe for cutlets, here I want to remind you about this delicious Sri Lankan snack which is good for tea time.","Blogging Tips, Food & Travel, Health & Fitness, Reviews, Appetizers and Snacks",https://foodcnr.com/sri-lankan-fish-cutlets-recipe/,https://foodcnr.com/wp-content/uploads/2017/11/cutlets-recipe-Sri-Lanka-6.jpg
Sri Lankan Recipe: Kiri Aguna Kola Sambolaya,"Sri Lankan Recipe: Kiri Aguna Kola Sambolaya ,Kiri Anguna kola sambolaya,Sri Lankan edible leaves,Sri Lankan diabetic friendly recipes",written byAmila Gamage Wickramarachchi,"January 23, 2015",,,,,,Asian-Style Fish Curries: Traditional Techniques and Modern Adaptations; 8 Best Sri Lankan Salad Recipes to add to your Meal; The Benefits of Mindful Eating; The Best Destinations in the World for Foodies to Visit; The Top Foods To Put On Your Barbeque For The Best Taste Here In Thailand,"Wash Kiri Aguna leaves and drain water.; Slice the leaves into thin slices.; Slice green chilies and red onions.; In a dish, mix sliced Kiri Aguna leaves, green chilies, red onions, salt, fresh grated coconut and lime juice.; It is ready to serve with plain rice.; Also check : recipe forThebu Kola Sambolaya; Edible LeavesKiri Aguna","Blogging Tips, Food & Travel, Health & Fitness, Reviews, Recipes",https://foodcnr.com/sri-lankan-recipe-kiri-aguna-kola-sambolaya/,https://foodcnr.com/wp-content/uploads/2017/11/Sri-Lankan-kiri-aguna-kola-sambolaya.jpg
Sri Lankan Gaslabu Mallum (Raw Papaya with Grated Coconut),"Sri Lankan Gaslabu mallum (Raw Papaya with grated coconut),Cooking recipes with fruits,Sri Lankan mallum recipes with fruits,papaya mallun",written byAmila Gamage Wickramarachchi,"November 9, 2011",,,,,3-4,Asian-Style Fish Curries: Traditional Techniques and Modern Adaptations; 8 Best Sri Lankan Salad Recipes to add to your Meal; The Benefits of Mindful Eating; The Best Destinations in the World for Foodies to Visit; The Top Foods To Put On Your Barbeque For The Best Taste Here In Thailand,"Recipe for Sri Lankan Gaslabu mallum; Recipe for Sri Lankan Gaslabu mallum; Remove the ends of raw papaya. Then remove the skin of raw papaya.; Also remove the papaya seeds properly.; Wash and slice raw papaya into thin slices.; In a pan add sliced raw papaya. Add all the ingredients mentioned under ‘spices’.; Grind all ingredients mentioned under the coconut paste. Add this coconut paste to the raw papaya mix. Mix all.; Add about 1-2 tbsp. water.; Cook in low flame.; Cook around 7-8 minutes. Mix well. When it is cooked, check salt.; Remove from the cooker.; This raw papaya mallun well goes as a side for plain rice.; If you like to cook raw fruits,then check thisRaw Mango currytoo.; FruitsmallumMallunPapaya","Blogging Tips, Food & Travel, Health & Fitness, Reviews, Recipes",https://foodcnr.com/sri-lankan-gaslabu-mallum-raw-papaya/,https://foodcnr.com/wp-content/uploads/2017/11/gaslabu-mallum.jpg
Sri Lankan Raw Mango Curry (Amba Maluwa),"Sri Lankan Raw Mango Curry,Green mango curry,edible fruits curry,Sri Lankan recipes with edible fruits,Sri Lankan recipes blog,Food Corner blog",written byAmila Gamage Wickramarachchi,"September 7, 2021",,,,,,Asian-Style Fish Curries: Traditional Techniques and Modern Adaptations; 8 Best Sri Lankan Salad Recipes to add to your Meal; The Benefits of Mindful Eating; The Best Destinations in the World for Foodies to Visit; The Top Foods To Put On Your Barbeque For The Best Taste Here In Thailand,Step 1: Prepare the spice paste; Step 2: preparation; Step 3: Cooking,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Recipes",https://foodcnr.com/sri-lankan-raw-mango-curry/,https://foodcnr.com/wp-content/uploads/2017/10/Sri-Lankan-Raw-Mango-Curry-recipe.jpg
Sri Lankan Thalana Batu Thel Dala (Thai Eggplant Stir-fry),"Thai Eggplant Stir-fry (Sri Lankan Thalana Batu Thel Dala),Thalana batu (Thai Eggplant) or ela batu is another vegetable that is available in Sri Lanka",written byAmila Gamage Wickramarachchi,"December 5, 2013",,,,,3-4,Asian-Style Fish Curries: Traditional Techniques and Modern Adaptations; 8 Best Sri Lankan Salad Recipes to add to your Meal; The Benefits of Mindful Eating; The Best Destinations in the World for Foodies to Visit; The Top Foods To Put On Your Barbeque For The Best Taste Here In Thailand,"Wash and remove the stems of eggplants (thalana batu). Cut egg plants and remove the seeds. Add into water while cutting. You can also use something heavy to tap the eggplants and remove the seeds. (The Sri Lankan way of cleaning the Thai eggplants); Remove the seeds. Slice into bite size pieces and add into water till it is ready to cook.; Squeeze the water and mix eggplants with some turmeric powder (1/4 tspn) .Keep it aside. Turmeric powder will avoid discolouring of ‘thalana batu’.; Slice onion, green chilli and garlic.; Heat a pan with 2-3 tbspn oil. Add mustard seeds & let it fry.; Once mustard seeds start splutter, add onion, garlic, green chilli, curry leaf and pandan leaf.; Sauté until onions are golden colour. Then add sliced eggplants and mix well. Fry till eggplants are tender.; Then add chili powder, fenugreek seeds and cinnamon stick. Mix well.; Add Maldive fish at this stage.(optional); Cover and cook in low flame till eggplants are cooked well.; Add salt as per taste.; Serve with rice & enjoy!; If you try this recipe,don’t forget to leave me a comment. 🙂; ela batu badumaela batu thel dalaThai eggplant stir-fryThalana batuThalana batu badumaThalana batu stir fryThalana batu thel dala","Blogging Tips, Food & Travel, Health & Fitness, Reviews, Recipes",https://foodcnr.com/sri-lankan-thalana-batu-thel-dala/,https://foodcnr.com/wp-content/uploads/2017/10/thalana-batu-sri-lanka-recipe.jpg
Sarana Leaves with Coconut Paste (Sri Lankan Watercress Recipe),"Sarana Leaves with Coconut Paste (Sri Lankan Watercress Recipe),Sarana Niyambalawa,Sri Lankan recipes with green leaves,Leafy vegetable recipes Sri Lanka",written byAmila Gamage Wickramarachchi,"June 4, 2014",,,,,,Asian-Style Fish Curries: Traditional Techniques and Modern Adaptations; 8 Best Sri Lankan Salad Recipes to add to your Meal; The Benefits of Mindful Eating; The Best Destinations in the World for Foodies to Visit; The Top Foods To Put On Your Barbeque For The Best Taste Here In Thailand,"First clean and wash watercress. Coarsely Cut into 2-3 inches pieces. Keep aside for draining water.; Wash, clean and slice onion and green chilli. Keep aside.; Now it is time to prepare the coconut paste.; Grind coconut, garlic cloves and peppercorns (black pepper) into a thin fine paste. Add pinch of salt for the same paste.; In a pot add chopped watercress leaves (Sarana kola), sliced onion, green chilli and coconut paste. Add 3-4 tbsp. of water. Mix all.; Cook in low heat for about 4-5 minutes until it is cooked. Add thick coconut milk once it is cooked. Check and adjust salt. Remove from heat once coconut milk starts boiling.; Watercress is ready to serve with plain rice orroti.; Green LeavesLeafy GreensSarana leavesSri Lankan foodSri Lankan RecipesWatercress","Blogging Tips, Food & Travel, Health & Fitness, Reviews, Vegetables and Pulses",https://foodcnr.com/sarana-leaves-with-coconut-paste/,https://foodcnr.com/wp-content/uploads/2017/08/sarana-recipes-Sri-Lanka.jpg
Karawila Mallung (Bitter Gourd with Grated Coconut),"Karawila Mallung (Bitter Gourd with Grated Coconut),Sri Lankan Karawila recipes,Karawila with coconut,Sri Lankan Diabetic friendly recipes",written byAmila Gamage Wickramarachchi,"May 30, 2016",,,,,2-3,Asian-Style Fish Curries: Traditional Techniques and Modern Adaptations; 8 Best Sri Lankan Salad Recipes to add to your Meal; The Benefits of Mindful Eating; The Best Destinations in the World for Foodies to Visit; The Top Foods To Put On Your Barbeque For The Best Taste Here In Thailand,Step 1:; Step 2:; Step 3:,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Vegetables and Pulses",https://foodcnr.com/karawila-mallung-bitter-gourd-grated-coconut/,https://foodcnr.com/wp-content/uploads/2017/06/Bittergourd-recipes.jpg
Multigrain Roti – The Sri Lankan Style Multigrain Pol Roti,"Multigrain Roti - Sri Lankan Style pol roti, Sri Lankan toddler food ideas, Sri Lankan healthy Roti recipes, Kids healthy recipes Sri Lanka",written byAmila Gamage Wickramarachchi,"August 23, 2011",,,,,,Asian-Style Fish Curries: Traditional Techniques and Modern Adaptations; 8 Best Sri Lankan Salad Recipes to add to your Meal; The Benefits of Mindful Eating; The Best Destinations in the World for Foodies to Visit; The Top Foods To Put On Your Barbeque For The Best Taste Here In Thailand,"Add some salt as per taste. Mix all.Once mixing all the ingredients, then add water gradually & make dough.; Once you have roti dough, make small balls (golf ball sized) from the dough.Now it is time to cook roti.; Spread some flour on a chopping board or a plate, and flatten this small ball of dough to a round flat shape (Roti shape).; You can use a cutter to get a nice round shape or use yourhand to make it nice.Then, heat a flat pan.Place this flat roti on it and Cook for afew minutes turning both sides. Cook multigrain roti until both sides get slightly roasted.; Since we added butter to the dough, there is no need to add oil to the pan when you cook multigrain roti. It will not stick to the pan.Once both sides are cooked well (slightly roasted) It is ready to serve.; Continue the same procedure with the remaining dough.; Healthy multigrain roti is ready to serve with dhal curry or any other curry. If you serve kids, try thiswhite fish currytoo.; Sri Lankan Multigrain Roti; Do you like roti recipes? Please share your thoughts below.; Healthy Breakfast IdeasKids friendly recipesMultigrain rotiRotiSri Lankan RecipesSri Lankan roti recipes","Blogging Tips, Food & Travel, Health & Fitness, Reviews, Bread,Bun,Pizza and Baking recipes",https://foodcnr.com/multigrain-roti-sri-lankan-style-pol-roti/,https://foodcnr.com/wp-content/uploads/2017/06/multigrain-pol-roti.jpg
Protein Packed Split Mung Beans Curry from Sri Lanka (Mung Piyali Curry),"Protein packed Split Mung Beans Curry from Sri Lanka,Vegetarian curry recipes with protein,Sri Lankan recipes,Sri lankan mung piyali curry recipe",written byAmila Gamage Wickramarachchi,"March 19, 2014",,,,,2-3,Asian-Style Fish Curries: Traditional Techniques and Modern Adaptations; 8 Best Sri Lankan Salad Recipes to add to your Meal; The Benefits of Mindful Eating; The Best Destinations in the World for Foodies to Visit; The Top Foods To Put On Your Barbeque For The Best Taste Here In Thailand,"If you already have split mung beans, cooking it is easier than you think. Otherwise, read the above description for making split beans at home.; If you use store bought split mung beans, then dry toast it before you cook.; Here are the steps to follow.; Heat a pan & toast split beans (Mung piyali) until mung beans are slightly brown and emits good aroma. Then add toasted split mung beans into water & soak for about 1 hr.; After soaking, wash split bean & drain from water. Add to the cooking pot.; Now add all ingredients mentioned above other than thick coconut milk.; Mix well. Cover and cook until split beans are cooked well.; At this stage add thick coconut milk and adjust salt as per taste.; When coconut milk starts boiling, remove the curry from the stove. If you like dry curry, cook few more minutes until the liquid/curry disappears.; This Split Mung Beans curry well goes with plain rice and other sides.; The split mung beans curry is really easy to cook. Please try it and let me know the outcome. 🙂; CurryCurry dishesDhalMung BeansMung DhalSplit Mung BeansVegetarianVegetarian recipes","Blogging Tips, Food & Travel, Health & Fitness, Reviews, Vegetables and Pulses",https://foodcnr.com/split-mung-beans-curry-sri-lanka/,https://foodcnr.com/wp-content/uploads/2017/02/Sri-Lankan-Split-Mung-Beans-Curry.jpg
