title,description,author,published_date,prep_time,cooking_time,total_time,difficulty,servings,ingredients,instructions,tags,url,image_url
Spicy Prawns in Chili Sauce,"Spicy Prawns in Chili Sauce,Sri Lankan style spicy prawn recipes,Seafood recipes, Food Corner Sri Lankan recipes,",written byAmila Gamage Wickramarachchi,"April 16, 2011",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Seafood Recipes",https://foodcnr.com/spicy-prawns-in-chili-sauce/,https://foodcnr.com/wp-content/uploads/2014/06/Spicy-Prawns-in-Chilly-Sauce5.jpg
Katta Sambola (Sri Lankan Chili Paste),"Katta Sambola (Sri Lankan Chili Paste),Katta sambola is a mix of chili,onion and salt which is a main dish of Sri Lankan Cuisine.Sri Lankan recipes online.",written byAmila Gamage Wickramarachchi,"May 5, 2016",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Sambola & Chutney Recipes",https://foodcnr.com/katta-sambola-sri-lankan-chili-paste/,https://foodcnr.com/wp-content/uploads/2016/07/Sri-Lankan-Katta-Sambola-Recipe.jpg
Sri Lankan Tomato Curry (Thakkali Curry),"Sri Lankan Tomato Curry (Thakkali Curry) is one of the Curry dishes from Sri Lanka.Vegetarian recipes from Sri Lankan recipes blog,Tomato curry for rice",written byAmila Gamage Wickramarachchi,"July 17, 2019",,,,,3,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Vegetables and Pulses",https://foodcnr.com/sri-lankan-tomato-curry-thakkali-curry/,https://foodcnr.com/wp-content/uploads/2016/05/Tomato-curry.jpg
Spicy Chicken Curry with Curd,"Spicy Chicken Curry with Curd,Chicken curry recipes,Sri Lankan Chicken curry recipes,Sri Lankan recipes blog,Food Corner Sri Lankan food blog",written byAmila Gamage Wickramarachchi,"January 21, 2013",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Chicken Recipes",https://foodcnr.com/spicy-chicken-curry-with-curd/,https://foodcnr.com/wp-content/uploads/2016/05/Chicken-curry-sri-lanka.jpg
Sweet Potato Leaves Stir Fry (Bathala Kola Recipe),"Sweet Potato Leaves Stir Fry,Sri Lankan Bathala Kola Stir Fry recipe,Edible greens recipes Sri Lankan Style,Sri Lankan Recipe Blog",written byAmila Gamage Wickramarachchi,"August 25, 2014",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Sambola & Chutney Recipes",https://foodcnr.com/sweet-potatoes-leaves-stir-fry-bathala-kola-recipe/,https://foodcnr.com/wp-content/uploads/2016/04/Sweet-Potatoes-Leaves-Stir-Fry.jpg
Sri Lankan Alu Puhul Curry – Winter Melon Curry,Alu Puhul as we call in Sri Lanka or Winter Melon/Ash gourd in English is a fruit /vegetable gives delicious curry when we cook it with Sri Lankan spices.,written byAmila Gamage Wickramarachchi,"July 15, 2018",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Vegetables and Pulses",https://foodcnr.com/sri-lankan-alu-puhul-curry-winter-melon-curry/,https://foodcnr.com/wp-content/uploads/2016/01/DSC08171.jpg
Sri Lankan Coconut Sambol with Green Chili,"Sri Lankan Coconut Sambol with Green Chili,Pol sambola with amu miris,Those Sambola,Green Chili coconut sambol,Sri Lankan Recipes",written byAmila Gamage Wickramarachchi,"August 21, 2011",,,,,5,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Pickle Recipes",https://foodcnr.com/sri-lankan-coconut-sambol-with-green-chili/,https://foodcnr.com/wp-content/uploads/2015/12/DSC08501.jpg
Devilled Fish Balls,"Devilled Fish Balls recipe in Sri Lankan style,Sri Lankan recipes for devilled dishes.spicy fish balls recipe,Deval recipes,Fish balls recipes,",written byAmila Gamage Wickramarachchi,"November 7, 2012",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Appetizers and Snacks",https://foodcnr.com/devilled-fish-balls/,https://foodcnr.com/wp-content/uploads/2015/11/Spicy-fish-balls.jpg
Kathurumurunga Leaves Salad,Kathurumurunga leaves salad or Kathurumurunga kola saladaya is a Sri Lankan recipe of cooking this edible leaves.Sri Lankan recipes are with lot of 'salada',written byAmila Gamage Wickramarachchi,"September 7, 2017",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Salad Recipes",https://foodcnr.com/kathurumurunga-leaves-salad/,https://foodcnr.com/wp-content/uploads/2015/11/DSC08471.jpg
Sri Lankan Kos ata kalu pol curry (jackfruit seeds curry),"Sri Lankan Kos ata kalu pol curry (jackfruit seeds curry),Kos ata (Jackfruit seeds) are another healthy and delicious ingredient for Sri Lankan cooking,Truly Sri Lankan Recipes",written byAmila Gamage Wickramarachchi,"January 1, 2013",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Vegetables and Pulses",https://foodcnr.com/sri-lankan-kos-ata-kalu-pol-curry-jackfruit-seeds-curry/,https://foodcnr.com/wp-content/uploads/2015/11/DSC06449.jpg
Sri Lankan Dhal Curry with Green Chilli-Parippu Curry,"Sri Lankan Dhal Curry with Green Chilli-Parippu Curry,Sri Lankan Recipes,Red Lentil curry,Parippu curry or dhal curry is one of the popular ways of cooking red lentils in Sri Lanka.",written byAmila Gamage Wickramarachchi,"November 19, 2015",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Vegetables and Pulses",https://foodcnr.com/sri-lankan-dhal-curry-with-green-chilli-parippu-curry/,https://foodcnr.com/wp-content/uploads/2015/10/Mild-spicy-dhal-curry.jpg
Hall Masso and Malu Miris Stir Fry (Dried Sprats and Banana Peppers),"Hall Masso and Malu Miris Stir Fry,Dried Sprats and Banana Peppers stir fry,Truly Sri Lankan Recipes,Sri Lankan recipes site",written byAmila Gamage Wickramarachchi,"July 10, 2011",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Seafood Recipes",https://foodcnr.com/hall-masso-and-malu-miris-stir-fry-dried-sprats-and-banana-peppers/,https://foodcnr.com/wp-content/uploads/2015/08/Hal-Masso-Thel-Dala.jpg
Sri Lankan Eggplant Curry,"Eggplant Curry in Sri Lankan Style,Sri Lankan Eggplant Curry,Sri Lankan recipes,Sri Lankan food,curry recipes,vegetarian curry recipes",written byAmila Gamage Wickramarachchi,"October 7, 2011",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Vegetables and Pulses",https://foodcnr.com/sri-lankan-eggplant-curry/,https://foodcnr.com/wp-content/uploads/2015/07/Sri-Lankan-Brinjal-Curry-Recipe.jpg
Sri Lankan Fish Curry /Malu Kirata,"Sri Lankan Fish Curry /Malu Kirata,White fish curry ,Malu Kirata,Fish in Coconut Gravy,Sri Lankan Food Recipes,Sri Lankan baby food recipes",written byAmila Gamage Wickramarachchi,"October 1, 2012",,,,,3-4,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Fish Recipes",https://foodcnr.com/sri-lankan-fish-curry-malu-kirata/,https://foodcnr.com/wp-content/uploads/2015/07/Malu-Kirata-recipe-Sri-Lanka.jpg
Sri Lankan Cowpea Curry with Coconut Paste,If you look for Sri Lankan recipes for cowpea or Kawpi curry then try this.This Sri Lankan Cowpea Curry with Coconut Paste is thick in gravy.,written byAmila Gamage Wickramarachchi,"November 4, 2013",,,,,3,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Vegetables and Pulses",https://foodcnr.com/sri-lankan-cowpea-curry-with-coconut-paste/,https://foodcnr.com/wp-content/uploads/2015/07/Blackeyed-beans-curry-recipe.jpg
Sri Lankan Tapioca Curry / Manyokka Curry,"Sri Lankan Tapioca Curry,important tips you need to follow when cook Tapioca to avoid food poisoning.Sri Lankan Manyokka Curry",written byAmila Gamage Wickramarachchi,"July 21, 2016",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Vegetables and Pulses",https://foodcnr.com/sri-lankan-tapioca-curry/,https://foodcnr.com/wp-content/uploads/2015/05/Sri-Lankan-Curry-Recipes1.jpg
Sri Lankan Chicken Recipes,"Sri Lankan Chicken Recipes collection including Sri Lankan Devilled Chicken Recipe,Sri Lankan Chicken Curry recipe and other recipes.",written byAmila Gamage Wickramarachchi,"December 5, 2013",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Chicken Recipes",https://foodcnr.com/sri-lankan-chicken-recipes/,https://foodcnr.com/wp-content/uploads/2014/09/Dry-Chicken-Curry.jpg
Mung Guli (A Sri Lankan Traditional Sweet),"Mung Guli (A Sri Lankan Traditional Sweet),Sri Lankan traditional sweets,Sri Lankan April New Year recipes,Sinhala New year recipes,",written byAmila Gamage Wickramarachchi,"October 20, 2012",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, sri lanka",https://foodcnr.com/mung-guli-a-sri-lankan-traditional-sweet/,https://foodcnr.com/wp-content/uploads/2015/04/Mung-Guli-recipe.jpg
Nelum Ala Kalu Pol (Lotus root Curry Sri Lankan Recipe),Here is Nelum Ala Kalu Pol recipe or Lotus root Curry Sri Lankan Recipe which is delicious.I also share thr tips on buying Lotus Roots to help your cooking.,written byAmila Gamage Wickramarachchi,"January 26, 2015",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Vegetables and Pulses",https://foodcnr.com/nelum-ala-kalu-pol-lotus-root-curry-sri-lankan-recipe/,https://foodcnr.com/wp-content/uploads/2015/03/Sri-Lankan-curry-recipes.jpg
Watercress stir fry in Sri Lankan Style (Kakkutu Pala),"Watercress stir fry in Sri Lankan Style,Sri Lanka recipes,Edible leaves with delicious recipes,Sri Lankan Recipe blog,Sarana stir fry",written byAmila Gamage Wickramarachchi,"August 22, 2011",,,,,3,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Vegetables and Pulses",https://foodcnr.com/watercress-stir-fry-in-sri-lankan-style/,https://foodcnr.com/wp-content/uploads/2015/03/watercress-stir-fry.jpg
Tofu Roti – A New Face to Sri Lankan Pol Roti,"Tofu Roti - A New Face to Sri Lankan Pol Roti, this is a roti or flatbread cooked with tofu to make it healthy and delicious and vegetarian.",written byAmila Gamage Wickramarachchi,"August 26, 2012",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Bread,Bun,Pizza and Baking recipes",https://foodcnr.com/tofu-roti-a-new-face-to-sri-lankan-pol-roti/,https://foodcnr.com/wp-content/uploads/2015/01/Sri-Lankan-Pol-Roti-with-tofu.jpg
How to Make Chili Powder,,written byAmila Gamage Wickramarachchi,"September 11, 2015",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, sri lanka",https://foodcnr.com/how-to-make-chili-powder/,https://foodcnr.com/wp-content/uploads/2015/01/How-to-make-Sri-Lankan-chili-powder.jpg
Alu Kesel Mallung (Raw Banana with Grated Coconut),,written byAmila Gamage Wickramarachchi,"October 15, 2016",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Vegetables and Pulses",https://foodcnr.com/alu-kesel-mallung-raw-banana-with-grated-coconut/,https://foodcnr.com/wp-content/uploads/2015/01/Raw-banana-with-coconut.jpg
Sri Lankan Style Small Fish Curry,,written byAmila Gamage Wickramarachchi,"October 6, 2011",,,,,3,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Fish Recipes",https://foodcnr.com/sri-lankan-style-small-fish-curry/,https://foodcnr.com/wp-content/uploads/2015/01/small-fish-curry.jpg
Dhal Curry with Drumstick Leaves,,written byAmila Gamage Wickramarachchi,"February 11, 2020",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Vegetables and Pulses",https://foodcnr.com/dhal-curry-with-drumstick-leaves/,https://foodcnr.com/wp-content/uploads/2014/12/Drumstic-dhal-curry.jpg
Sri Lankan Style Bitter Gourd Curry,,written byAmila Gamage Wickramarachchi,"December 18, 2019",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Vegetables and Pulses",https://foodcnr.com/sri-lankan-style-bitter-gourd-curry/,https://foodcnr.com/wp-content/uploads/2014/11/Sri-Lankan-Bitter-gourd-curry.jpg
Kiri Hodi- Basic Sri Lankan Curry with Coconut Milk,"Kiri Hodi- Basic Sri Lankan Curry with Coconut Milk,basic recipes from Sri Lankan cooking,top secrets for a perfect curry.(Kiri Hodi),recipe for Sri Lankan Kiri Hodi (Curry with Coconut Milk)",written byAmila Gamage Wickramarachchi,"August 25, 2014",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Vegetables and Pulses",https://foodcnr.com/kiri-hodi-basic-sri-lankan-curry-with-coconut-milk/,https://foodcnr.com/wp-content/uploads/2014/11/Sri-Lankan-Food.jpg
Devilled Prawns in Sri Lankan Style,,written byAmila Gamage Wickramarachchi,"December 18, 2012",,,,,3,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Seafood Recipes",https://foodcnr.com/devilled-prawns-in-sri-lankan-style/,https://foodcnr.com/wp-content/uploads/2014/10/Devilled-Prawns-Sri-Lankan-Style.jpg
Thumba Kariwila Stir-fry / Spiny Gourd,"Thumba Kariwila Stir-fry / Spiny Gourd,Thumba Kariwila is a type of bitter gourd which has numerous health benefits. Also known as Kantola",written byAmila Gamage Wickramarachchi,"August 23, 2011",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Vegetables and Pulses",https://foodcnr.com/thumba-kariwila-stir-fry-spiny-gourd/,https://foodcnr.com/wp-content/uploads/2014/09/Spiny-gourd-stir-fry.jpg
Thebu Kola Sambola- A Sri Lankan Diabetic Friendly Recipe,Thebu Kola also known as Costus Speciosus is commonly found in most areas of Sri Lanka.Here is how to make Thebu Kola Sambola,written byAmila Gamage Wickramarachchi,"July 26, 2013",,,,,3,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Salad Recipes",https://foodcnr.com/thebu-kola-sambola-a-sri-lankan-diabetic-friendly-recipe/,https://foodcnr.com/wp-content/uploads/2014/09/Thebu-Kola-Sambola-Recipe.jpg
Chicken Dry Curry in Sri Lankan Style,,written byAmila Gamage Wickramarachchi,"May 14, 2018",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Air Fryer recipes",https://foodcnr.com/chicken-dry-curry-in-sri-lankan-style/,https://foodcnr.com/wp-content/uploads/2014/09/Dry-Chicken-Curry-3.jpg
Carrot Mallung (Carrot with Grated Coconut),"Carrot Mallung (Carrot with Grated Coconut), Sri Lankan carrot recipes,sri lankan recipes blog,how to cook carrot in Sri Lankan food.",written byAmila Gamage Wickramarachchi,"January 27, 2014",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Vegetables and Pulses",https://foodcnr.com/carrot-mallung-carrot-with-grated-coconut/,https://foodcnr.com/wp-content/uploads/2014/08/Sri-Lankan-Carrot-Recipes.jpg
Sri Lankan Chinese Rolls,,written byAmila Gamage Wickramarachchi,"December 25, 2011",,,,,4-5,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Appetizers and Snacks",https://foodcnr.com/sri-lankan-chinese-rolls/,https://foodcnr.com/wp-content/uploads/2014/08/Sri-Lankan-Rolls.jpg
Salted Fish Stir Fry (Karawala Baduma),"Here is salted Fish Stir Fry or Karawala Baduma as we call it in Sri Lanka,In Sri Lanka we consume dried fish and it is easily available to buy.",written byAmila Gamage Wickramarachchi,"May 30, 2016",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Dried Fish",https://foodcnr.com/salted-fish-stir-fry-karawala-baduma/,https://foodcnr.com/wp-content/uploads/2014/08/salted-fish-stir-fry-recipe.jpg
Sri Lankan Potato Curry (Ala Hodi kirata),Here is Sri Lankan Potato curry which is called as Ala Hodi kirata.This curry is also popular as Potato white curry simply it is mild spicy.,written byAmila Gamage Wickramarachchi,"January 27, 2014",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Vegetables and Pulses",https://foodcnr.com/potato-curry-from-sri-lanka-ala-hodi-kirata/,https://foodcnr.com/wp-content/uploads/2014/07/Sri-Lankan-Potato-curry-mild-spicy.jpg
Sri Lankan Carrot Curry /Mild Spicy,,written byAmila Gamage Wickramarachchi,"June 27, 2019",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Vegetables and Pulses",https://foodcnr.com/sri-lankan-carrot-curry-mild-spicy/,https://foodcnr.com/wp-content/uploads/2014/07/Mild-spicy-carrot-curry.jpg
Simple Sri Lankan Beetroot Curry,"Sri Lankan Beetroot Curry in easy steps,This is a simple and easy Beetroot curry from Sri Lanka.I cook beetroot in this method when I am in a hurry to cook. When it is cooked in thick coconut milk as a dry curry, it tastes much and well goes with plain rice.",written byAmila Gamage Wickramarachchi,"January 12, 2018",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Vegetables and Pulses",https://foodcnr.com/simple-sri-lankan-beetroot-curry/,https://foodcnr.com/wp-content/uploads/2014/07/Beetroot-curry-Sri-Lankan-recipes.jpg
Easy Egg Salad – Sri Lankan Style,"Easy Egg Salad - Sri Lankan Style,Sri Lankan egg salad,Sri Lankan recipes blog,Salad recipes,Egg recipes,Food Corner blog",written byAmila Gamage Wickramarachchi,"November 24, 2013",,,,,2,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Egg Recipes",https://foodcnr.com/easy-egg-salad/,https://foodcnr.com/wp-content/uploads/2014/06/Easy-egg-salad-3.jpg
Spicy Banana Pepper Stir-fry (Malu Miris Curry),,written byAmila Gamage Wickramarachchi,"February 17, 2014",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Vegetables and Pulses",https://foodcnr.com/spicy-banana-pepper-stir-fry-malu-miris-curry/,https://foodcnr.com/wp-content/uploads/2014/06/Spicy-Banana-Peppers.jpg
Pol Roti with Mung Beans Flour,"Pol Roti with Mung Beans Flour, In Sri Lankan cuisine,Pol Roti (Coconut Roti) plays an important role as an easy breakfast recipe.",written byAmila Gamage Wickramarachchi,"June 16, 2014",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Bread,Bun,Pizza and Baking recipes",https://foodcnr.com/pol-roti-with-mung-beans-flour/,https://foodcnr.com/wp-content/uploads/2014/06/Pol-Roti-Recipe.jpg
Thumba Karawila Curry-(Spiny Gourd),Do you cook this Bitter gourd type called as Spiny Gourd?In Sri Lanka we call as Thumba Kariwila Curry or Thumba Karawila Curry which is delicious.,written byAmila Gamage Wickramarachchi,"November 16, 2015",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, sri lanka",https://foodcnr.com/thumba-kariwila-curry-spiny-gourd/,https://foodcnr.com/wp-content/uploads/2014/04/Thumba-Karawila-Curry.jpg
Watalappan -A Sri Lankan Dessert,"Watalappan -A Sri Lankan Dessert,Sri Lankan watalappan recipe,how to make watalappan,how to steam watalappan without steamer,Sri Lankan sweets",written byAmila Gamage Wickramarachchi,"July 29, 2013",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Desserts and Frozen",https://foodcnr.com/watalappan-a-sri-lankan-dessert/,https://foodcnr.com/wp-content/uploads/2014/04/Easy-Steamed-Pudding-Recipes.jpg
Aluwa -A Sri Lankan Traditional Sweet,"Aluwa -A Sri Lankan Traditional Sweet,Sri Lankan recipes with step by step pictures,Sri Lankan April new year recipes,Sri Lankan recipe blog",written byAmila Gamage Wickramarachchi,"June 16, 2014",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Sweets",https://foodcnr.com/aluwa-a-sri-lankan-traditional-sweet/,https://foodcnr.com/wp-content/uploads/2014/03/Aluwa-Recipe.jpg
Pumpkin Curry with Mustard Paste,"Pumpkin Curry with Mustard Paste,Sri Lankan style pumpkin curry,",written byAmila Gamage Wickramarachchi,"December 5, 2011",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Vegetables and Pulses",https://foodcnr.com/pumpkin-curry-with-mustard-paste/,https://foodcnr.com/wp-content/uploads/2014/03/Pumpkin-curry-recipe.jpg
Deviled Cauliflower,,written byAmila Gamage Wickramarachchi,"August 7, 2015",,,,,2,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Appetizers and Snacks",https://foodcnr.com/deviled-cauliflower/,https://foodcnr.com/wp-content/uploads/2014/03/Sri-Lankan-Devil-Recipes.jpg
Caramel Pudding-Sri Lankan Style,"Caramel Pudding-Sri Lankan Style,Sri Lankan deserts,How to cook Sri Lankan style caramel pudding,Sri Lankan pudding recipes",written byAmila Gamage Wickramarachchi,"November 9, 2011",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Desserts and Frozen",https://foodcnr.com/caramel-pudding-sri-lankan-style/,https://foodcnr.com/wp-content/uploads/2014/03/Sri-Lankan-dessert-Caramel-Pudding.jpg
Konda Kavum recipe from Aunty Gunawathie,,written byAmila Gamage Wickramarachchi,"July 29, 2013",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Sweets",https://foodcnr.com/konda-kavum-recipe-from-aunty-gunawathie/,https://foodcnr.com/wp-content/uploads/2014/03/Avurudu-Recipes-Sri-Lanka.jpg
Sri Lankan Cauliflower Curry (Mild Spicy),"Sri Lankan Cauliflower Curry (Mild Spicy),In this cauliflower curry I use green chili and therefore the curry is not much spicy.",written byAmila Gamage Wickramarachchi,"October 16, 2012",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Vegetables and Pulses",https://foodcnr.com/sri-lankan-cauliflower-curry-mild-spicy/,https://foodcnr.com/wp-content/uploads/2014/03/Sri-Lankan-Cauliflower-Curry.jpg
Snake Gourd with Dhal Curry /Pathola Curry,"Snake Gourd with Dhal Curry /Pathola Curry,If you look for snake gourd recipe,then this Snake Gourd with Dhal Curry will be a good idea for you.",written byAmila Gamage Wickramarachchi,"July 3, 2017",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Vegetables and Pulses",https://foodcnr.com/snake-gourd-with-dhal-curry-pathola-curry/,https://foodcnr.com/wp-content/uploads/2014/02/Pathola-Curry-Sri-Lanka.jpg
Sri Lankan Milk Toffee,"Sri Lankan Milk Toffee,Sri Lankan recipes,Kiri toffee from Sri Lanka,Sri Lankan awurudu recipes,Kiri toffee is a Sri Lankan Sweet",written byAmila Gamage Wickramarachchi,"September 7, 2021",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Sweets",https://foodcnr.com/sri-lankan-milk-toffee/,https://foodcnr.com/wp-content/uploads/2014/01/Milk-Toffee-Sri-Lanka.jpg
How to make a Cup of Tea,Here is How to make a Cup of Tea using Ceylon tea.Sri Lanka was formerly known as Ceylon and its Black tea is still known as Ceylon Tea.,written byAmila Gamage Wickramarachchi,"December 16, 2011",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Air Fryer recipes",https://foodcnr.com/how-to-make-a-cup-of-tea/,https://foodcnr.com/wp-content/uploads/2014/01/How-to-make-a-cup-of-Tea.jpg
Kathurumurunga Leaves with Prawns,,written byAmila Gamage Wickramarachchi,"April 9, 2011",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Air Fryer recipes",https://foodcnr.com/kathurumurunga-leaves-with-prawns/,https://foodcnr.com/wp-content/uploads/2013/12/Sri-Lankan-Food.jpg
Popular Chinese Dishes in Sri Lanka,Chinese dishes are popular among Sri Lankans.Here I gathered some popular chinese recipes in Sri Lanka.Check Popular Chinese Dishes in Sri Lanka,written byAmila Gamage Wickramarachchi,"December 20, 2011",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Chinese",https://foodcnr.com/popular-chinese-dishes-in-sri-lanka/,https://foodcnr.com/wp-content/uploads/2013/12/seafoodrice.jpg
Polos Curry with Grated Coconut,This is not the typical Sri Lankan polos curry.I added grated coconut while cooking.Check the Polos Curry with Grated Coconut recipe.,written byAmila Gamage Wickramarachchi,"January 22, 2014",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, jackfruit",https://foodcnr.com/polos-curry-with-grated-coconut/,https://foodcnr.com/wp-content/uploads/2013/12/Sri-Lankan-Polos-Curry.jpg
Kathurumurunga Kola Mallum/Agati Leaves in Grated Coconut,"Kathurumurunga Kola Mallum/Agati Leaves in Grated Coconut.Sri Lankan kola mallum recipe,Sri Lankan edible leaves,Sri Lankan recipes",written byAmila Gamage Wickramarachchi,"September 23, 2014",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Vegetables and Pulses",https://foodcnr.com/kathurumurunga-kola-mallumagati-leaves-in-grated-coconut/,https://foodcnr.com/wp-content/uploads/2013/12/Kathurumurunga-kola-mallun.jpg
Spicy Sri Lankan Fish Curry (Malu Mirisata),,written byAmila Gamage Wickramarachchi,"October 13, 2014",,,,,3,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Fish Recipes",https://foodcnr.com/spicy-sri-lankan-fish-curry-malu-mirisata/,https://foodcnr.com/wp-content/uploads/2013/11/Sri-Lankan-Fish-Curry.jpg
Drumstick Curry with Grated Coconut,This is a Sri Lankan style murunga curry cooked with a coocnut paste.Check Drumstick Curry with Grated Coconut for another different taste.,written byAmila Gamage Wickramarachchi,"July 28, 2012",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Vegetables and Pulses",https://foodcnr.com/drumstick-curry-with-grated-coconut/,https://foodcnr.com/wp-content/uploads/2013/11/Drumstick-Curry-with-Grated-Coconut.jpg
Sri Lankan winged bean stir fry (Dambala Thel Dala ),Here is how we cook Dambala.This Sri Lankan winged bean stir fry or Dambala Thel Dala is a delicious protein packed stir-fry which you can cook in minutes.,written byAmila Gamage Wickramarachchi,"September 26, 2021",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Vegetables and Pulses",https://foodcnr.com/sri-lankan-winged-bean-stir-fry-dambala-thel-dala/,https://foodcnr.com/wp-content/uploads/2013/11/winged-beans-recipe-Sri-Lankan-Food.jpg
Drumstick leaves stir fry (Murunga Kola Mallun),,written byAmila Gamage Wickramarachchi,"December 20, 2011",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Air Fryer recipes",https://foodcnr.com/drumstick-leaves-stir-fry-murunga-kola-mallun/,https://foodcnr.com/wp-content/uploads/2013/11/Sri-Lankan-Murunga-Kola-Mallun.jpg
Sri Lankan Ridge Gourd Curry (Watakolu Curry),"Sri Lankan Ridge Gourd Curry (Watakolu Curry), mild spicy curry from Sri Lankan cuisine,",written byAmila Gamage Wickramarachchi,"January 23, 2015",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Vegetables and Pulses",https://foodcnr.com/sri-lankan-ridge-gourd-curry-watakolu-curry/,https://foodcnr.com/wp-content/uploads/2013/11/Sri-Lankan-Recipes1.jpg
Sri Lankan Drumstick Curry (Murunga Curry),,written byAmila Gamage Wickramarachchi,"August 13, 2019",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Vegetables and Pulses",https://foodcnr.com/sri-lankan-drumstick-curry-murunga-curry/,https://foodcnr.com/wp-content/uploads/2013/10/Drumstick-Curry.jpg
Sri Lankan style Mushroom curry,"Sri Lankan style Mushroom curry,Mushroom recipe in Sri Lankan cuisine,Truly Sri Lankan recipes,Delicious curry recipes from Sri Lanka",written byAmila Gamage Wickramarachchi,"December 25, 2011",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Vegetables and Pulses",https://foodcnr.com/sri-lankan-style-mushroom-curry/,https://foodcnr.com/wp-content/uploads/2013/10/Mushroom-Curry.jpg
